src,dst
4868,2302
2398,818
4329,1511
5055,2343
1998,1622
5818,1406
2575,5019
2275,5873
2130,5439
4719,1409
3538,1328
2182,3927
5955,1055
3362,3892
2566,3536
3675,3700
1272,4126
4366,3677
715,2715
616,4970
1253,2467
3242,1522
2550,164
3585,4707
3895,12
3276,1292
2543,1526
3132,1204
670,2205
1432,275
4579,893
352,5752
3718,319
4947,3774
3052,2301
4327,4580
757,1260
1859,2630
790,2584
3893,5752
3938,1019
1704,5261
3118,825
4077,1206
3605,1737
270,5873
3433,920
1834,4983
3668,901
2239,4892
4639,1405
3414,5184
3421,2513
3044,1616
2673,149
1201,881
1803,185
3026,2488
4343,3307
4487,2733
1624,2086
1851,2526
5500,1860
5452,101
3711,4188
5840,1742
2807,1341
4283,4252
467,3161
1406,5935
704,1155
3599,5623
556,2728
2414,1459
5302,3729
5241,281
1833,702
566,4092
5537,1931
3125,2656
4025,4916
1941,3277
1423,4776
3314,5551
3034,4645
629,917
5943,4742
512,3646
4532,2428
4334,1208
2305,5080
4533,5057
1849,4745
3530,3414
1011,4974
4397,109
61,211
4044,4924
966,723
3010,5263
4651,4726
4065,2755
5447,506
2586,1272
1701,4858
181,1492
3632,1905
5880,5533
4996,3244
2522,3885
5190,2308
5137,2733
3622,5764
5651,2092
2265,824
3180,3367
4379,5479
1174,900
3802,1842
4240,5002
1855,2133
1267,5426
321,3593
4149,2216
83,3137
4366,4496
2240,4544
2525,5138
896,2938
5916,2380
252,2551
4025,2179
3576,1715
4219,2299
4808,4631
1426,1138
1831,186
4986,1028
2756,2617
996,798
5409,4585
5178,4704
4466,3051
2316,5304
1624,4188
2407,2096
305,3688
1468,192
543,710
5797,5494
5658,2915
5233,4003
327,5214
1203,4182
3386,766
3962,4872
3197,1153
4771,693
632,3951
4949,2576
259,1396
4398,770
4719,1195
875,1691
3662,2862
4541,4157
1592,1699
278,5128
2641,891
1500,5614
0,788
1280,3520
5693,2771
3889,2984
3612,558
3658,3566
4601,4589
2867,674
4397,2437
5039,3868
1120,4969
2094,2424
2767,698
3062,3139
497,2725
4845,60
75,2774
4543,3123
4908,4229
3226,2751
3531,3288
2971,2452
3902,757
523,4044
2451,3902
2698,5236
2557,308
97,146
4025,3392
1953,5365
5165,5567
2839,2245
2599,2372
4375,589
2591,264
5614,44
3676,3116
4230,499
4780,3137
4443,3662
5399,262
1153,692
744,628
4385,2269
5885,5760
4812,5764
2781,5792
783,1976
3426,4500
3133,1714
4354,2841
2942,1986
572,4207
1214,5077
1206,5994
3083,4157
1328,5357
5303,1281
4887,3987
5972,4703
1779,623
4373,5181
1820,451
3132,2644
4019,257
1756,4021
2357,1571
1011,2302
1368,1000
1603,4139
3256,3071
533,5293
3627,4527
3129,2506
2502,1073
1846,1361
1875,1715
3855,4016
5443,4992
1450,6
27,5821
4320,1491
313,5093
4354,5504
5811,3284
2979,3626
2250,4297
4028,674
3776,1661
4560,2395
3446,1849
286,4904
1431,4529
4274,3527
2041,5359
5839,1723
453,4640
3241,658
2415,5518
2074,4375
1436,3644
1381,1479
5765,3749
2832,4814
3338,3266
518,5719
1120,3807
4349,5939
2961,1624
5492,1859
5524,1287
5625,2563
2271,2963
4138,4657
3279,5264
5611,3847
3123,1687
4446,5423
431,2385
2154,4195
754,337
1082,611
2457,2352
4246,3819
5473,5661
2580,641
5640,1368
1759,3894
5167,3881
3960,3364
4921,2616
277,5711
754,408
5611,4789
3927,1351
2914,2276
1756,4256
5904,249
2021,4218
4517,5186
2874,873
2304,4119
4686,3899
502,3731
2351,3242
3936,3516
4619,3151
70,2605
3798,544
1522,5342
2679,3220
2288,2211
94,5259
3015,1694
3226,648
5722,1907
5540,170
467,5749
4089,632
1233,3534
106,1357
1919,3300
4031,5753
1048,3597
2618,3135
5100,5764
3852,4303
5834,1421
4238,211
4499,4530
4334,519
4962,2381
1797,1782
2983,5026
5834,3687
4318,1980
4048,98
98,4783
125,4534
575,508
5384,1490
1782,5661
552,3879
1599,3316
2289,1293
2235,5350
5372,4022
359,1125
3793,4010
4026,4412
2867,1821
2173,2808
2308,5384
4102,3872
4259,3452
2271,1544
2728,1905
4563,1102
296,2600
445,1315
2287,5707
4075,5033
3867,5346
5375,1318
2384,4166
4591,2055
4864,856
4044,2995
5498,730
2194,1521
4948,117
3092,5588
359,4102
3348,3674
1752,3827
3971,2117
842,1479
4422,671
683,5141
1724,5024
2559,5754
5241,3319
97,4285
1353,338
3830,87
5371,1486
881,3471
744,4976
208,3805
2443,451
5613,818
1419,849
3325,2139
5648,449
37,3383
5355,4594
2844,2445
1,2024
1522,4785
1094,5201
3199,15
3252,5192
5279,1021
5731,5555
3113,652
5839,2107
4103,3166
360,5763
850,3416
3552,3445
5445,4628
1480,4534
1206,3526
5606,3601
4195,2556
5494,2460
3731,4129
2265,3947
368,5035
1101,3771
1757,448
5909,4157
2137,1888
2503,3341
1050,3841
674,5103
995,3485
1597,3500
3887,1117
4778,4681
3254,3536
606,2424
720,4255
5801,5662
5356,1625
3105,5158
62,1507
1431,4253
5609,698
1985,2547
2451,1962
852,2142
1554,2127
5458,5164
3627,946
785,28
2230,2589
1384,2896
3569,5925
2502,2961
3392,3270
2915,555
643,2691
5565,556
2,4742
3994,3227
5379,3400
4420,1590
2536,4432
409,598
21,3274
5579,157
3711,1740
4693,4850
1197,386
1459,2890
3481,1750
1941,2510
191,3373
1105,4813
3053,5568
4926,3409
4632,5517
4912,3239
2412,2236
4343,1433
5432,3558
4200,208
5384,1993
5400,2379
4550,5447
5570,4952
1679,1924
10,5456
1928,1423
1728,3804
887,2876
5641,4939
964,1013
3276,3695
1560,5930
2222,4064
4524,5862
3767,28
1597,3357
4602,1114
786,5253
2120,3652
3692,1030
1025,5745
5722,1831
2224,264
4129,3074
1672,1891
2529,4355
4351,887
148,3551
4127,1822
2938,3491
1134,2300
1060,5195
829,3640
5137,810
1024,840
5943,1576
5346,5719
2224,1924
2230,848
21,1040
939,5808
3935,5138
1428,4237
2042,3937
4336,3448
5671,955
3648,4262
3010,3999
1756,3433
1211,4318
5028,2264
5268,703
1856,2672
812,2940
552,5760
1800,2857
523,2847
4756,5435
2604,5402
1621,1931
4142,4955
2979,895
1989,1946
635,3944
537,766
885,3873
5975,3237
4701,2369
2626,1822
4810,4764
5249,2951
3402,4380
5885,1870
3309,1467
4385,723
343,2748
4264,3776
3494,4047
2771,1168
2137,3341
1785,1788
4711,291
2306,3916
2434,1824
320,430
2117,2500
4772,3764
1605,2188
5706,4451
4489,1779
5266,2937
1927,5499
110,4990
5478,5066
2227,2697
1914,1011
2134,503
2967,5561
3290,916
4430,4045
2876,2650
2845,2748
1831,1439
1602,490
3528,2840
2118,5178
5292,3747
171,4412
1481,1885
5678,5791
2707,4438
1994,3265
960,1503
1909,443
263,693
2414,4447
5650,3377
1928,1923
4126,3997
1407,618
4171,5066
3117,5984
331,1405
1366,3311
2510,3869
3546,56
697,3179
4976,2069
4388,3508
4418,4844
1796,5172
2489,1543
2412,2850
4178,1787
4484,781
5871,3141
454,4879
2279,5862
4392,3356
2595,405
5579,3645
3461,3820
5573,3242
3582,293
1153,2937
5883,4479
5894,1840
395,2720
4039,5021
1800,2747
4876,2712
3587,3573
3542,5667
2239,1125
2711,3517
4230,5748
330,603
5915,4108
2652,2155
4177,1974
5602,5443
500,2786
5567,152
5488,2393
1713,2761
511,2380
5160,549
1113,4700
1719,2581
5631,3373
5901,2969
2880,3032
3566,2468
144,5954
2046,4192
1853,2586
376,5280
228,4049
28,814
4132,5986
4992,5379
1986,682
3378,153
5683,4843
457,5461
757,2201
5626,4026
1702,154
5070,3661
745,1489
1627,3987
4751,4017
4230,346
4806,885
4639,1099
4481,3493
532,222
1340,3717
4240,2380
1946,5060
552,717
2430,5742
2983,1038
3627,3013
5995,5872
1009,2631
5372,1636
4337,67
1405,5137
1470,4260
5774,4952
3290,499
327,2417
5693,5807
825,1644
4355,3017
3233,5066
2865,3965
4591,782
4819,1503
5965,5505
1919,2093
1459,3601
3367,4427
2480,4442
970,2173
3819,1047
1885,3157
5215,1572
1849,2834
5319,4018
4724,3312
2065,3093
1658,850
5320,2918
3868,3486
37,3293
3221,5331
1249,3912
4011,4678
2543,5358
2362,2069
4103,5615
5651,3525
5766,4673
1200,768
4747,5544
778,3072
753,180
5058,4113
1094,4148
1069,135
5641,1577
4814,118
1712,1390
1769,4459
5999,366
848,5015
475,1221
1849,4551
58,4816
5392,31
3073,4107
4509,1604
1088,89
4042,2124
170,281
1961,4786
5345,801
1406,4331
5310,2606
359,2015
5458,5937
2940,4953
4517,1834
4474,5941
2147,3142
5066,5041
2986,698
2711,3579
5139,3642
4014,721
1124,113
4170,2901
335,685
5424,2948
538,4213
3979,2934
118,1518
3225,992
3123,5433
5272,3381
4957,4732
5955,3286
4074,4594
4455,5206
5438,3725
6,3255
1428,1412
2597,1516
2968,2035
3409,5842
5311,5793
3461,3776
1545,5176
3038,5699
1875,4436
745,2705
4804,1017
840,1414
663,5410
4515,1528
502,5115
4724,3569
77,5066
4440,1347
2573,5294
2661,5456
4490,4416
195,792
2896,3066
1138,3397
4412,2760
1856,1953
153,133
5229,5823
1468,1930
3664,2598
5160,5973
717,4577
960,4664
3253,3545
2402,3807
283,3066
811,5458
2269,2235
4621,5546
4755,2394
5144,3574
1951,5835
3958,5067
3971,3999
3161,3478
2975,5855
392,1571
5587,1904
4988,1727
5360,3172
4327,4992
4387,27
205,5297
4079,1192
5055,3249
75,1395
1836,3604
4464,5136
4127,2092
1669,5998
394,4541
1153,5158
4673,2054
2946,2656
3681,4048
1154,4808
345,3303
815,5680
15,3848
386,5024
23,1149
213,5586
4220,3238
1541,3798
1519,3465
2288,1483
5870,255
1858,2223
2719,1176
1733,811
5898,1775
4066,4958
1657,4227
1331,4212
5871,3232
2511,4275
4693,2785
3466,4767
1253,5366
1497,5389
893,3958
3327,4486
539,2836
3526,1471
4851,4412
3032,770
3908,3524
4576,3053
170,4042
1909,264
4622,5936
2421,4048
4984,977
225,3884
4790,2550
2597,483
4772,211
4157,5482
1320,1494
4480,5828
1229,1938
4312,4289
1175,101
5680,3540
5790,571
488,5944
5312,4423
881,350
5372,2810
1800,5215
320,109
5528,5883
572,1396
2736,4489
845,4988
195,3706
2409,1996
22,4680
5345,30
2590,3588
1213,58
4212,2145
5595,4857
2659,4580
1806,1623
166,1744
1167,4543
1331,4435
5071,1060
2882,5511
5943,3638
2554,3697
1846,3641
1308,4566
4500,5765
3066,5664
3062,1597
944,4067
5452,2234
5563,4167
3711,1801
4884,773
3728,3726
600,1579
715,3697
2747,4343
4684,2440
3227,5020
74,5372
4772,1742
1433,3415
5037,2242
995,3347
1444,2662
5575,434
1345,5892
1159,1739
2352,5987
2216,2019
2150,3416
3875,681
5658,4350
611,2431
154,1765
553,5079
1228,1854
1176,3599
2947,2139
5874,4157
4493,189
3149,205
3778,1031
5611,2601
1671,110
5189,3625
2279,1699
2380,4400
5249,3032
4999,5912
5076,2018
3460,4116
1548,97
3045,5161
4421,5413
2992,1329
1133,5140
4243,3251
5665,3842
2135,1931
5625,61
1431,3483
2787,5100
4170,936
2426,3217
5790,2351
3724,1697
1334,374
1685,5208
4017,5834
4170,3270
3040,4784
2005,2824
1087,3636
5184,1069
1322,2242
2013,42
2216,2222
2929,2603
3924,3025
5379,326
3146,5374
2171,2516
1577,1378
5735,2896
2497,4704
4869,857
5866,3084
1124,259
1602,3590
5310,3126
3998,1218
5818,2387
3477,4589
291,5636
119,2020
3093,31
3421,4955
334,977
5290,5879
4159,5745
4912,3878
5137,2475
1334,226
3396,1599
2501,3745
2605,2222
5354,1579
5599,5404
3460,2259
1545,3031
2536,629
93,1915
2770,2004
1372,3463
3118,5631
1580,5064
390,929
308,1278
5903,2953
4156,4083
2069,3981
2999,4187
5467,3307
2296,3064
4976,233
5124,679
4694,2561
1538,824
3585,4666
5587,3335
2269,1563
4595,2534
3749,2604
2313,607
3433,3698
589,3305
5389,4050
192,3678
5434,332
5494,4587
5039,316
3247,3276
387,2502
259,3490
3490,3845
5444,3771
3500,2976
3507,3346
4173,4891
4517,2114
5653,5358
5378,317
5909,4671
1024,1173
458,3739
2406,4033
1194,3557
4259,5887
5574,4413
841,686
1218,3220
1731,5550
5696,2079
195,5746
5603,2694
2195,5334
5849,324
5619,3237
5604,4927
1638,3672
4306,4028
5110,2196
4407,2604
141,4310
4629,1274
2728,3810
2416,1915
2399,2574
1759,4481
3500,1939
3402,1311
1220,3218
1541,1792
2746,1202
2697,3340
1029,873
2169,4266
4693,5888
5164,5871
2613,4059
2568,3772
2234,5457
3180,1698
2597,5631
1220,388
1698,296
635,4711
1054,4643
1988,1898
1995,5164
5318,1424
2069,132
4827,5902
1621,1461
4289,2370
4780,2238
3097,2591
5435,180
2036,2078
4488,3711
2521,3625
409,2569
2891,3364
2134,3697
3682,4664
5124,2135
3820,3139
4132,1058
2120,5919
4397,799
1668,2216
5594,5404
2056,232
72,2939
3283,2198
4079,5451
3959,3650
1955,2056
5215,3196
3886,2800
5416,1260
4684,2792
4101,3963
4543,835
2708,750
5869,443
2396,475
2473,3388
5399,618
4873,1821
5184,4779
5378,5261
5933,3192
3529,3485
405,218
3750,5734
460,1749
3386,3425
994,4108
4240,5815
651,2493
4264,4419
4226,3784
5372,3149
1459,2972
3252,4641
92,968
3776,5947
3552,4357
3886,5371
5949,3104
1374,2103
4348,303
4798,5454
5761,5569
2979,1408
1358,4210
2929,201
3225,2148
2478,5418
1881,2454
2526,5602
390,4219
968,4048
5189,2535
1467,257
4285,1607
2865,1276
3935,1244
2042,5630
1624,3650
4418,4235
4126,2719
5036,4918
3040,2694
4059,666
3676,669
2832,1273
5790,3723
3819,4828
1697,1612
2103,5343
2109,208
5997,1159
3293,4946
3939,2162
3038,2238
1593,4958
5677,176
4243,1077
5215,3294
2921,5166
5143,1563
2871,4856
2048,5070
5619,1286
4919,3265
3235,5708
5200,1110
4167,3004
2414,3699
5427,566
3455,3287
555,3699
3246,2090
3767,1684
2494,181
2282,3704
1357,2626
990,1831
4863,6
5618,2365
4175,3925
2605,3122
3051,561
2584,2965
912,1752
2497,1286
1454,2071
3959,1243
195,1911
259,3230
895,3381
2029,3548
1008,860
4059,852
48,5198
1037,3010
730,3656
2673,3425
1050,4603
4806,4971
193,5436
369,2908
5198,214
1116,2174
2104,2705
3668,5283
4528,426
1046,1914
3304,1028
3934,4102
3769,1203
3893,5196
3717,1450
1986,2609
1057,1393
2048,2063
5693,5939
5692,3506
5692,412
3110,4123
3561,1345
5585,3951
1868,4214
5502,5177
3722,5498
1805,332
3226,3409
122,3227
1961,60
3281,4100
2553,2598
2911,4118
2418,5242
783,2207
3890,924
4721,3743
3110,2163
3343,3731
1575,583
1369,243
2232,3108
4542,1705
1011,3067
3186,3228
5412,1216
3280,3481
3562,5268
2818,2871
1535,5755
954,3513
4815,741
3206,3056
3351,5745
3559,1587
1762,1213
2702,2078
1512,5398
3092,3495
4307,532
1010,3663
5215,5289
5340,4483
611,750
1077,2732
4240,1540
263,4616
2994,4228
1871,4432
3543,3426
3040,3209
3320,4248
3811,5562
4784,5564
1300,3132
4746,899
1009,2777
2627,2813
2597,60
4425,3351
2312,618
1173,2555
1961,1939
5653,4573
5445,3681
4589,3370
3585,3346
542,44
5952,3860
2154,4208
2173,1586
4856,118
3540,2500
3981,1863
2917,3653
5927,4114
5984,1138
393,982
1308,4261
314,3554
4934,5200
5665,4647
4536,3082
2225,4570
397,4552
5120,5587
2225,588
4170,3311
2227,5324
4990,4929
2415,5262
3329,3672
2042,5894
3138,5926
4540,428
4053,2914
3596,5667
1320,3656
914,1486
1097,5499
2730,4920
5228,5216
3943,2334
3925,5126
4359,4917
1098,3325
4298,1491
2084,4588
5005,2425
1757,1950
2259,137
3822,5604
4979,1989
0,4024
5101,1009
146,3352
2489,1200
4173,4451
4908,5374
3096,2275
3820,1746
2029,4751
676,5573
5175,5293
886,627
1988,4645
3242,3899
3552,3650
1024,3183
2831,2281
811,2863
2616,814
4967,3498
3481,4857
2576,4904
5307,4371
3941,1140
712,4956
1182,1528
4790,4634
3453,2820
4623,4988
1538,773
2673,3930
48,2926
4818,3148
5565,2118
3389,165
5579,3366
3360,888
5182,848
5379,910
1986,1214
4257,4670
5811,4186
103,1606
2122,1289
2151,2876
3532,658
5619,1725
402,4884
5897,934
2213,626
5971,5963
313,4167
745,1880
3532,2987
397,4373
815,4623
1011,3541
3426,1624
1939,1340
443,1360
3207,2029
4200,3667
270,1797
2225,1702
23,4023
4003,4901
5814,968
3668,1935
2215,2371
2564,3680
2018,1880
1390,1412
5960,2789
3182,1305
5502,1014
3200,3773
2344,4107
3247,4436
5060,5759
5000,947
5224,3189
3259,3776
5804,144
4738,3593
4751,5677
609,3634
4235,826
1353,266
741,2498
127,5345
1006,623
197,2235
5684,5711
590,764
3334,1360
4692,250
5372,886
5345,3871
5693,389
4691,322
76,4196
4202,2203
4026,2617
5115,828
3668,5038
5499,5169
787,4476
4251,2570
445,2735
4390,4620
5100,1
5402,2676
2928,2997
4200,4245
3994,2010
1831,1577
144,3746
2488,4694
5139,240
2824,2282
1476,4900
1168,4912
5190,2167
3800,5237
308,4815
5037,537
5082,4982
5841,3224
964,604
1790,4042
244,4017
5246,1342
4832,946
5889,3689
5992,3697
4540,415
5599,581
1379,2495
2510,3430
5896,5963
5979,5097
1387,3890
4500,829
1178,1515
5232,135
5687,949
4810,3614
3140,5156
5488,5060
537,4350
2476,4150
1016,4908
3528,2721
811,4248
824,675
313,2883
2406,3983
3316,2342
1272,4605
2451,1776
3316,3560
3165,1035
3560,5183
1611,3592
3964,1076
339,3045
3638,989
398,1279
4092,1102
1483,4729
5571,5192
4790,745
5636,5510
5685,770
5126,572
5713,1916
2281,4409
5540,2060
3312,1136
986,551
5354,3395
2659,4560
543,3160
1070,1397
1757,3828
4727,1630
2319,2666
1316,1136
5707,3714
832,5792
2914,2657
3840,4970
2306,5133
2528,4037
467,542
4796,2731
124,3018
133,3133
339,2868
4061,4822
1470,2409
715,3635
1487,2642
3489,4203
4015,3680
5580,1409
3548,3885
2565,5699
4731,3881
1648,3912
4080,3335
3231,2402
4023,4029
3294,1416
2227,483
5064,2866
872,1592
3961,3872
517,2348
5773,1487
4656,4731
2414,4457
1492,608
3100,2933
3951,1278
2063,4611
3316,2279
4805,3868
450,1271
4260,1453
2815,5667
311,2628
1446,4184
4657,2281
3370,4188
4979,3364
1642,3258
853,1081
2596,4864
3544,1433
4888,1082
2931,3666
662,4194
4813,743
4440,1230
488,125
102,5649
5100,2930
4790,5018
2173,2048
1820,1405
5301,1787
2629,5598
824,3212
3260,794
932,4335
3999,1696
5390,2732
4897,2338
3799,5476
2232,4711
5781,2210
4652,1414
4440,1280
2972,5914
496,4944
478,2454
5164,5523
4677,2079
311,3950
3324,4457
460,5683
328,1499
1824,1841
1817,3113
1470,190
749,4956
4967,2890
4711,5403
1332,252
2702,2149
4318,1774
2129,4798
5312,1612
1674,5019
5268,3584
2901,1263
2493,1456
4079,1382
1068,2217
777,2950
4617,5512
3691,1568
327,5604
3226,2344
745,4468
3372,4400
2315,2556
3327,1538
3192,695
5215,3816
562,3623
5486,4571
2268,30
640,3850
618,1748
1403,2744
1255,5441
2400,2393
4533,2135
4017,2047
1101,2121
1456,5329
2873,5144
5391,2947
5293,1223
2646,5841
568,473
3347,1289
5927,5916
2412,4639
4049,3013
2914,3294
999,2029
2175,4144
2205,194
2626,3001
169,1406
979,1986
2263,2908
449,4503
505,779
1132,3724
3378,957
3022,3476
312,4629
5993,430
3412,4697
4420,3360
4595,4621
5274,5873
4174,5249
680,2022
5708,5089
2671,1724
3569,3040
3643,3032
5930,5296
3591,1297
5063,2085
2767,4309
5234,3215
572,569
1332,1904
4319,1554
810,1627
2992,5459
1162,3797
2559,3347
5234,2531
918,4846
3101,4365
5803,211
1463,3689
794,5497
3403,576
68,3723
1668,2302
1705,1477
194,2158
4893,1172
4932,2251
4378,828
746,1911
3924,5840
330,1718
1776,155
3225,5895
552,3020
643,2750
1381,3839
3279,2242
4343,1066
1097,5765
4162,5786
3387,1919
807,415
5981,1609
5500,4007
1440,2730
3146,2923
1113,339
3612,4086
1345,3955
2391,2424
5485,3306
286,1867
1289,4761
4026,760
1228,4050
5965,1791
4955,5959
4334,4707
4363,4451
3838,4729
5521,2859
1914,2307
1815,3472
1250,4827
927,715
5902,1005
2926,5277
5220,3676
1038,906
2043,413
1182,1263
2550,4697
1086,5547
3928,1092
4926,2275
3870,3067
1024,630
4957,475
3886,5712
3255,1952
1974,969
3893,321
2569,2395
486,3362
467,2506
5891,2539
0,5109
5084,5763
3664,3998
3731,2319
5123,2135
2979,1678
1186,2874
1161,1569
2127,2032
5683,4511
508,1779
728,4751
311,2282
1642,3814
1446,2694
1597,1663
1652,1762
2939,3396
2547,175
3917,5505
777,2982
4364,5489
4129,2531
182,1200
2215,4186
3988,4871
3870,3468
2478,5132
3285,337
4907,1016
2613,1562
5558,455
5433,3321
3192,4886
2815,2989
3924,5567
4786,2220
2434,3745
5149,5046
2878,2365
4926,1040
4440,1353
5995,428
4129,217
1194,2424
1432,4371
163,37
5658,2208
4117,2964
5602,5263
2960,505
4014,3973
305,4448
180,4099
5940,3504
1249,3298
3393,989
4979,5185
2124,3534
2276,1505
2584,5288
2412,5718
569,2826
4199,460
3716,823
4485,3188
956,747
5866,4863
4379,4544
1646,3587
5917,4453
1334,4451
4938,4210
787,306
2320,5696
4732,21
2898,4122
2523,798
5891,4776
2609,111
3738,5966
4028,5633
1726,5228
4772,5970
5577,1185
5294,2852
3022,1626
4684,2395
604,3779
5700,992
4542,2693
3903,2609
5367,3495
2967,1296
3558,1902
231,1326
1672,5665
5897,5707
5433,2154
1942,5587
1592,3782
1060,1384
841,910
3711,5336
828,818
2195,3492
1624,423
3286,3134
3332,1907
3699,1936
4618,2362
5569,865
2419,3213
5894,5782
865,5525
808,4253
2274,5027
4716,5793
140,2960
862,1162
2747,5402
1874,3131
3747,2309
2255,4453
1858,1740
12,2443
5355,1205
3303,3802
1062,4173
3386,1751
649,3076
5371,5282
907,930
4652,4654
1912,590
2045,5407
4544,5471
811,4211
1143,5662
4233,2929
1376,2701
3436,1239
4693,396
2342,563
4200,5500
5010,5672
4031,2522
4480,2031
1909,587
3887,6
4921,5525
387,2411
1275,4632
4102,4900
4834,2090
2728,1444
2963,2564
2620,5077
1430,5711
2980,2993
5111,357
2756,1119
2188,2244
1936,4818
1332,3697
5234,5740
2553,2901
231,1196
4528,3080
3994,1951
5149,5647
2685,4131
2543,588
1665,3703
2856,1053
3532,3169
3535,3343
210,4820
2550,62
1328,1487
3585,1143
320,4782
4982,5688
1487,2255
3521,3569
2458,664
5433,1032
3405,4518
2468,4940
1055,2721
844,2916
1065,2407
4230,3676
2143,3918
1866,5412
138,4945
3654,750
225,5918
5187,4136
3197,4121
2069,1811
2836,5351
4190,5003
5477,2366
3020,731
3809,4798
5626,4123
11,2060
1802,3400
1692,515
346,5585
3301,5361
4435,4753
5943,1162
4244,1163
5172,578
2421,4801
3034,5153
4873,2495
2947,2975
1913,3950
1376,1399
2810,2109
3338,5824
3301,5704
5312,2997
3768,438
2020,5577
875,781
4507,3559
3367,673
2654,4475
5254,2712
5798,4566
838,5453
61,2111
157,1196
3604,1333
1646,4935
5182,2119
3304,2310
1927,5737
1822,5683
1875,505
1127,5452
5692,41
3304,42
1592,1743
5885,5754
1867,1631
543,1114
100,1149
5656,742
1890,1965
3055,274
3820,1335
1824,4683
5442,324
3384,1418
2409,31
4298,4053
2379,800
2762,1628
4629,5699
3590,1614
2084,3304
178,5776
4740,2416
4582,4499
4868,1240
5786,2500
3326,2298
3472,2999
1629,4547
1367,2118
2041,5849
5055,1340
2306,1871
5060,4456
912,5146
2039,3138
2478,553
2304,572
402,2155
4888,551
273,5028
3588,1117
5069,4511
294,3341
1493,5511
5372,1058
4070,5990
2676,4803
4751,881
3868,2439
3322,2450
2147,5049
2626,4962
2561,2996
4622,799
1206,5246
4082,3218
1545,5970
885,4
4740,5462
5254,3107
5955,696
1101,4640
2586,3005
3186,2996
1781,5302
5655,2393
4218,3016
5590,5630
2822,5408
252,2323
5920,878
4041,4106
2137,4885
5723,4587
2303,4014
63,4585
2212,4416
1043,1735
4028,3054
1468,4359
668,1535
1735,3663
4680,4120
1446,2637
3135,5564
128,3885
735,5806
4114,4201
587,1824
4065,389
1335,1538
3935,1423
4142,2629
3250,4595
3300,2737
5640,4227
1175,1883
94,1176
1941,4502
1862,953
5271,1284
3322,2177
2208,4513
3138,1902
5232,4640
416,943
5251,5547
1842,4977
3138,4945
4156,2502
678,4802
899,3109
4873,1642
1377,614
3517,2488
3134,4950
3998,4286
4986,3891
4203,1431
5422,1585
556,5911
2221,3723
100,2286
4503,4761
140,1845
